,user_id,action,time,post_id,comment_id,reply_comment_id,comment
301,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588145023.546907,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,7BxHH05asuwFkep,,
302,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588145023.7751465,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,7BxHH05asuwFkep,,
303,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588145024.0143435,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,7BxHH05asuwFkep,,
304,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588145024.2371984,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,7BxHH05asuwFkep,,
305,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588145024.4764814,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,7BxHH05asuwFkep,,
306,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588145024.7181315,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,7BxHH05asuwFkep,,
307,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588145024.9497561,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,7BxHH05asuwFkep,,
308,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588145025.196016,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,7BxHH05asuwFkep,,
309,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588145025.4452069,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,7BxHH05asuwFkep,,
310,xCERWVCZU9c7O9ngVpnhtk1o66g2,comment_post,1588145130.5084748,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,xmlGgVHFHTYZr39,,ghfghfgh
311,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588145213.0933194,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
312,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588145220.2347715,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
313,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588145226.57601,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,7BxHH05asuwFkep,,
314,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588145228.813249,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,7BxHH05asuwFkep,,
315,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588145229.5284727,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,7BxHH05asuwFkep,,
316,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588145229.7256904,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,7BxHH05asuwFkep,,
317,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588145229.9209142,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,7BxHH05asuwFkep,,
318,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588145232.070233,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,7BxHH05asuwFkep,,
319,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588145233.069403,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,7BxHH05asuwFkep,,
320,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588145234.3420894,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,7BxHH05asuwFkep,,
321,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588145236.587434,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,7BxHH05asuwFkep,,
322,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588145557.4001148,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
323,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588145563.820707,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,7BxHH05asuwFkep,,
324,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588145568.4970467,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,7BxHH05asuwFkep,,
325,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588145575.4538858,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,7BxHH05asuwFkep,,
326,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588145580.4916027,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,7BxHH05asuwFkep,,
327,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588145585.2246716,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,7BxHH05asuwFkep,,
328,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588145594.043843,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,7BxHH05asuwFkep,,
329,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588145605.075191,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,7BxHH05asuwFkep,,
330,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588145614.4676838,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,7BxHH05asuwFkep,,
331,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588145614.6839402,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,7BxHH05asuwFkep,,
332,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588145614.899539,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,7BxHH05asuwFkep,,
333,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588145615.1166215,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,7BxHH05asuwFkep,,
334,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588145615.322141,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,7BxHH05asuwFkep,,
335,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588145615.5313597,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,7BxHH05asuwFkep,,
336,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588145615.740568,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,7BxHH05asuwFkep,,
337,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588145615.9425325,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,7BxHH05asuwFkep,,
338,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588145616.1510155,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,7BxHH05asuwFkep,,
339,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588145695.0726461,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
340,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588145703.182829,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,LmYe8FU5svEYieg,,
341,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588145708.2980654,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,LmYe8FU5svEYieg,,
342,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588145711.669748,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,LmYe8FU5svEYieg,,
343,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588145716.8933446,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,LmYe8FU5svEYieg,,
344,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588145729.9594936,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,7BxHH05asuwFkep,,
345,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588145784.523028,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,7BxHH05asuwFkep,,
346,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588145877.8320005,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
347,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588145885.587091,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
348,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588145908.5944686,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
349,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588145998.585559,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
350,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588146548.7158887,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
351,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588160888.8822384,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
352,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588166286.2771044,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
353,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588167396.2387214,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
354,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588167568.6619427,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
355,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588167761.3149743,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
356,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588167789.3538122,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,7BxHH05asuwFkep,,
357,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588167790.2311714,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,7BxHH05asuwFkep,,
358,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588167800.3944507,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,7BxHH05asuwFkep,,
359,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588167962.1048436,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
360,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588168089.4188287,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
361,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588168099.0392745,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
362,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588168116.832526,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
363,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588168131.86725,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
364,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588168222.0977256,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
365,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588168232.8947515,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
366,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588168356.8731134,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
367,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588168366.1592894,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
368,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588168375.644524,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
369,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588168588.7249599,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
370,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588168783.332512,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
371,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588168978.7131345,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
372,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588168984.5572796,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
373,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588168995.407768,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
374,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588169024.35655,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
375,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588169306.802306,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
376,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588169316.508723,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
377,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588169323.643475,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
378,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588169452.1554182,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
379,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588169460.5883765,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
380,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588169465.6245904,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
381,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588169690.7914212,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
382,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588171337.7811518,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
383,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588171342.3290133,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
384,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588171354.9934366,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
385,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588171368.277559,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
386,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588171383.2509115,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
387,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588171400.0688562,https://www.argusleader.com/story/news/politics/2020/04/17/smithfield-coronavirus-south-dakota-not-tracking-negative-covid-19-tests-plant/5152603002/,,,
388,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588172247.8697824,https://www.npr.org/sections/coronavirus-live-updates/2020/04/16/836608510/brazilian-president-fires-health-minister-after-clashes-over-coronavirus-distanc,,,
389,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588172353.0842519,https://www.npr.org/sections/coronavirus-live-updates/2020/04/16/836608510/brazilian-president-fires-health-minister-after-clashes-over-coronavirus-distanc,,,
390,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588172364.8430982,https://www.npr.org/sections/coronavirus-live-updates/2020/04/16/836608510/brazilian-president-fires-health-minister-after-clashes-over-coronavirus-distanc,,,
391,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588172372.5403118,https://www.bostonglobe.com/2020/04/17/nation/who-was-that-unmasked-man/,,,
392,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588172566.7694702,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
393,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588172702.6614347,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
394,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588172712.6786823,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
395,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588172724.6422849,https://www.harpersbazaar.com/celebrity/latest/a32188207/princess-sofia-volunteers-at-sweden-hospital/,,,
396,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588172757.6521902,https://www.polygon.com/2020/4/17/21225139/netflix-top-10-despicable-me-tiger-king-what-to-watch,,,
397,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588172866.4966838,https://www.wsj.com/articles/senior-mexican-health-official-questions-how-deadly-coronavirus-really-is-11587133043,,,
398,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588173309.9374235,https://www.chicagotribune.com/entertainment/music/ct-ent-fiona-apple-fetch-the-bolt-cutters-album-review-20200417-6cks6erlsrecllyzu4s7ilsybm-story.html,,,
399,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588176297.8138072,https://www.chicagotribune.com/entertainment/music/ct-ent-fiona-apple-fetch-the-bolt-cutters-album-review-20200417-6cks6erlsrecllyzu4s7ilsybm-story.html,,,
400,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588176742.673999,https://www.chicagotribune.com/entertainment/music/ct-ent-fiona-apple-fetch-the-bolt-cutters-album-review-20200417-6cks6erlsrecllyzu4s7ilsybm-story.html,,,
401,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588177440.657359,https://www.chicagotribune.com/entertainment/music/ct-ent-fiona-apple-fetch-the-bolt-cutters-album-review-20200417-6cks6erlsrecllyzu4s7ilsybm-story.html,,,
402,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588177461.3409956,https://www.chicagotribune.com/entertainment/music/ct-ent-fiona-apple-fetch-the-bolt-cutters-album-review-20200417-6cks6erlsrecllyzu4s7ilsybm-story.html,,,
403,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588233842.4978714,https://www.chicagotribune.com/entertainment/music/ct-ent-fiona-apple-fetch-the-bolt-cutters-album-review-20200417-6cks6erlsrecllyzu4s7ilsybm-story.html,,,
404,xCERWVCZU9c7O9ngVpnhtk1o66g2,comment_post,1588233850.5558665,https://www.chicagotribune.com/entertainment/music/ct-ent-fiona-apple-fetch-the-bolt-cutters-album-review-20200417-6cks6erlsrecllyzu4s7ilsybm-story.html,QHiJAQOKXJd8QIb,,j
405,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588233858.9188564,https://www.chicagotribune.com/entertainment/music/ct-ent-fiona-apple-fetch-the-bolt-cutters-album-review-20200417-6cks6erlsrecllyzu4s7ilsybm-story.html,QHiJAQOKXJd8QIb,,
406,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588233860.2234185,https://www.chicagotribune.com/entertainment/music/ct-ent-fiona-apple-fetch-the-bolt-cutters-album-review-20200417-6cks6erlsrecllyzu4s7ilsybm-story.html,QHiJAQOKXJd8QIb,,
407,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588233873.670674,https://www.chicagotribune.com/entertainment/music/ct-ent-fiona-apple-fetch-the-bolt-cutters-album-review-20200417-6cks6erlsrecllyzu4s7ilsybm-story.html,QHiJAQOKXJd8QIb,,
408,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588233899.1967866,https://www.chicagotribune.com/entertainment/music/ct-ent-fiona-apple-fetch-the-bolt-cutters-album-review-20200417-6cks6erlsrecllyzu4s7ilsybm-story.html,QHiJAQOKXJd8QIb,,
409,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588234045.3166373,https://www.chicagotribune.com/entertainment/music/ct-ent-fiona-apple-fetch-the-bolt-cutters-album-review-20200417-6cks6erlsrecllyzu4s7ilsybm-story.html,QHiJAQOKXJd8QIb,,
410,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588234056.4966464,https://www.chicagotribune.com/entertainment/music/ct-ent-fiona-apple-fetch-the-bolt-cutters-album-review-20200417-6cks6erlsrecllyzu4s7ilsybm-story.html,QHiJAQOKXJd8QIb,,
411,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588234057.263822,https://www.chicagotribune.com/entertainment/music/ct-ent-fiona-apple-fetch-the-bolt-cutters-album-review-20200417-6cks6erlsrecllyzu4s7ilsybm-story.html,QHiJAQOKXJd8QIb,,
412,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588234057.8777518,https://www.chicagotribune.com/entertainment/music/ct-ent-fiona-apple-fetch-the-bolt-cutters-album-review-20200417-6cks6erlsrecllyzu4s7ilsybm-story.html,QHiJAQOKXJd8QIb,,
413,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588234174.8815124,https://www.chicagotribune.com/entertainment/music/ct-ent-fiona-apple-fetch-the-bolt-cutters-album-review-20200417-6cks6erlsrecllyzu4s7ilsybm-story.html,,,
414,xCERWVCZU9c7O9ngVpnhtk1o66g2,view_post,1588234174.9632654,https://www.chicagotribune.com/entertainment/music/ct-ent-fiona-apple-fetch-the-bolt-cutters-album-review-20200417-6cks6erlsrecllyzu4s7ilsybm-story.html,,,
415,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588234181.628371,https://www.chicagotribune.com/entertainment/music/ct-ent-fiona-apple-fetch-the-bolt-cutters-album-review-20200417-6cks6erlsrecllyzu4s7ilsybm-story.html,QHiJAQOKXJd8QIb,,
416,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588234181.750675,https://www.chicagotribune.com/entertainment/music/ct-ent-fiona-apple-fetch-the-bolt-cutters-album-review-20200417-6cks6erlsrecllyzu4s7ilsybm-story.html,QHiJAQOKXJd8QIb,,
417,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588234181.8132687,https://www.chicagotribune.com/entertainment/music/ct-ent-fiona-apple-fetch-the-bolt-cutters-album-review-20200417-6cks6erlsrecllyzu4s7ilsybm-story.html,QHiJAQOKXJd8QIb,,
418,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588234181.875826,https://www.chicagotribune.com/entertainment/music/ct-ent-fiona-apple-fetch-the-bolt-cutters-album-review-20200417-6cks6erlsrecllyzu4s7ilsybm-story.html,QHiJAQOKXJd8QIb,,
419,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588234181.9375837,https://www.chicagotribune.com/entertainment/music/ct-ent-fiona-apple-fetch-the-bolt-cutters-album-review-20200417-6cks6erlsrecllyzu4s7ilsybm-story.html,QHiJAQOKXJd8QIb,,
420,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588234182.010482,https://www.chicagotribune.com/entertainment/music/ct-ent-fiona-apple-fetch-the-bolt-cutters-album-review-20200417-6cks6erlsrecllyzu4s7ilsybm-story.html,QHiJAQOKXJd8QIb,,
421,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588234183.2086725,https://www.chicagotribune.com/entertainment/music/ct-ent-fiona-apple-fetch-the-bolt-cutters-album-review-20200417-6cks6erlsrecllyzu4s7ilsybm-story.html,QHiJAQOKXJd8QIb,,
422,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588234187.5360794,https://www.chicagotribune.com/entertainment/music/ct-ent-fiona-apple-fetch-the-bolt-cutters-album-review-20200417-6cks6erlsrecllyzu4s7ilsybm-story.html,QHiJAQOKXJd8QIb,,
423,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588234187.5961885,https://www.chicagotribune.com/entertainment/music/ct-ent-fiona-apple-fetch-the-bolt-cutters-album-review-20200417-6cks6erlsrecllyzu4s7ilsybm-story.html,QHiJAQOKXJd8QIb,,
424,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588234187.6953619,https://www.chicagotribune.com/entertainment/music/ct-ent-fiona-apple-fetch-the-bolt-cutters-album-review-20200417-6cks6erlsrecllyzu4s7ilsybm-story.html,QHiJAQOKXJd8QIb,,
425,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588234188.567575,https://www.chicagotribune.com/entertainment/music/ct-ent-fiona-apple-fetch-the-bolt-cutters-album-review-20200417-6cks6erlsrecllyzu4s7ilsybm-story.html,QHiJAQOKXJd8QIb,,
426,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588234188.6282141,https://www.chicagotribune.com/entertainment/music/ct-ent-fiona-apple-fetch-the-bolt-cutters-album-review-20200417-6cks6erlsrecllyzu4s7ilsybm-story.html,QHiJAQOKXJd8QIb,,
427,xCERWVCZU9c7O9ngVpnhtk1o66g2,like_comment_post,1588234189.5366912,https://www.chicagotribune.com/entertainment/music/ct-ent-fiona-apple-fetch-the-bolt-cutters-album-review-20200417-6cks6erlsrecllyzu4s7ilsybm-story.html,QHiJAQOKXJd8QIb,,
